,user,email_size,attachments,recipients,working_day_emails,address_count,weekend_emails,insider,working_day_files,weekend_files,doc,exe,jpg,pdf,txt,zip,weekend_device,weekday_device,weekday_http,weekend_http,url_shortened,black_domains,tld_am,tld_co,tld_com,tld_eu,tld_fm,tld_gov,tld_li,tld_me,tld_net,tld_org,tld_ph,tld_tv,tld_uk,tld_us,role,functional_unit,department,team
750,BNR0965,29510.64907135875,0.2062561094819159,1.6764418377321604,2.9566473988439306,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,1.03125,1.2435897435897436,0.0,1.03125,7.4393063583815024,0.0,1.0,1.5637254901960784,0.0,0.0,1.558139534883721,1.4896551724137932,1.0,0.0,1.1785714285714286,1.0769230769230769,3,3,3,6
751,AJL0462,30258.93872143094,0.6618085458761179,1.639615766810202,8.776162790697674,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,0.0,1.0,1.0740740740740742,0.0,1.0,8.265895953757225,0.0,1.0,1.1428571428571428,0.0,0.0,1.3118279569892473,1.1132075471698113,0.0,0.0,1.0,0.0,3,3,3,2
752,HGG0240,30520.57889546351,0.408284023668639,1.650887573964497,2.947674418604651,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.6666666666666667,1.8421052631578947,1.3157894736842106,1.6666666666666667,84.6086956521739,0.0,1.594059405940594,0.0,0.0,1.5,4.21523178807947,4.996794871794871,0.0,0.0,3.0,1.0,22,2,2,1
753,DJS0682,30282.242150968603,0.198062792251169,1.5888443553774214,8.678260869565218,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.7881355932203389,3.608040201005025,0.0,86.47976878612717,0.0,1.4166666666666667,1.8,0.0,1.0,3.4964285714285714,3.891228070175439,0.0,0.0,1.45,1.0714285714285714,2,2,2,4
754,CJH0702,30463.258893280632,0.1897233201581027,1.6620553359683794,2.9590643274853803,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,8.635838150289016,0.0,0.0,1.5772727272727274,0.0,0.0,1.0,1.1397849462365592,0.0,0.0,1.0,0.0,3,3,3,4
755,BWP0202,29987.10388536787,0.0,1.6607880958941856,10.580174927113704,2,0,0,6,0,3.878787878787879,0.0404040404040404,0.3838383838383838,1.1717171717171715,0.4848484848484848,0.3737373737373737,0,1,114.0,0.0,1.0,2.442708333333333,0.0,1.0,105.70809248554912,0.0,0.0,1.0,0.0,0.0,5.122641509433962,3.807560137457045,0.0,0.0,1.7916666666666667,0.0,18,6,3,-1
756,TLK0993,29391.091988130564,0.8961424332344213,1.5578635014836797,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.0,8.827044025157234,0.0,82.1271676300578,0.0,1.0909090909090908,1.125,0.0,0.0,1.8636363636363635,3.3737373737373737,0.0,0.0,1.0,1.528497409326425,19,3,1,-1
757,IKR0401,29980.995330220147,0.1834556370913942,1.675783855903936,8.715116279069768,2,0,1,3,0,1.852459016393443,0.0273224043715847,0.1475409836065573,0.6338797814207651,0.1639344262295081,0.2021857923497267,0,2,95.38327526132404,0.0,0.0,0.0,1.981651376146789,0.0,86.0418118466899,0.0,1.6785714285714286,3.331460674157303,0.0,1.0,5.4944237918215615,2.1298701298701297,0.0,0.0,1.1111111111111112,1.1428571428571428,2,2,2,2
758,JJM0203,30059.30887926367,0.7845154304277207,1.667839740119112,10.707246376811597,2,0,1,3,0,2.068702290076336,0.0,0.1450381679389313,0.6106870229007634,0.2213740458015267,0.1984732824427481,0,2,95.64454976303315,0.0,0.0,1.0,0.0,0.0,93.02843601895736,0.0,2.0,0.0,0.0,1.0,2.3852459016393444,2.094017094017094,0.0,0.0,1.0,1.0,31,6,3,-1
759,SNS0129,29951.89083710407,0.6304675716440422,1.6278280542986423,15.418604651162791,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,0.0,1.0,0.0,105.90751445086704,0.0,1.0,1.457142857142857,0.0,1.0434782608695652,3.082608695652174,4.123376623376624,0.0,0.0,1.28,2.8472222222222223,5,3,3,-1
760,MVF0594,30159.979053318824,0.4077801958650707,1.6447225244831338,10.655072463768116,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,1.0,1.5783783783783785,0.0,1.0,8.254335260115607,0.0,1.0416666666666667,1.1864406779661016,0.0,0.0,1.127659574468085,1.679245283018868,0.0,0.0,1.2125,1.0,3,3,3,3
761,VEB0935,29343.961367013373,0.8410104011887073,1.6849925705794948,2.964757709251101,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,90.21676300578036,0.0,1.391304347826087,0.0,0.0,0.0,3.545138888888889,2.356,1.0,0.0,1.0,1.4,22,2,2,6
762,ZDW0859,29978.718008686938,0.4199799532241898,1.6324757768125626,8.67536231884058,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,153.0,0.0,8.006430868167202,1.5,0.0,8.006430868167202,125.1820809248555,0.0,1.1666666666666667,7.555555555555555,0.0,0.0,8.085808580858085,7.306748466257669,0.0,0.0,1.5517241379310345,0.0,1,5,2,5
763,BCB0679,30010.5511496168,0.6141286237920693,1.6467844051982672,8.74927113702624,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,2.173553719008265,1.38,0.0,89.57651245551601,1.8098591549295773,0.0,1.0,0.0,0.0,2.1377245508982035,3.585253456221198,1.0,0.0,1.1428571428571428,1.2592592592592593,4,2,1,4
764,HDH0928,30107.61871227364,0.7867203219315896,1.635814889336016,2.906432748538012,2,0,0,5,0,3.3135313531353137,0.0363036303630363,0.1848184818481848,1.0957095709570956,0.2838283828382838,0.2904290429042904,0,2,95.0,0.0,0.0,0.0,0.0,0.0,87.97398843930635,0.0,1.7804878048780488,2.412017167381974,0.0,0.0,3.278225806451613,3.1350364963503647,0.0,0.0,1.15,1.12,4,2,1,6
765,DSM0591,30207.17279046673,0.0,1.6544190665342602,8.73121387283237,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,1.7330677290836654,0.0,0.0,7.104046242774566,0.0,0.0,1.25,0.0,0.0,1.1415094339622642,1.8407407407407408,0.0,0.0,1.2857142857142858,1.0,3,3,3,3
766,CLD0894,29583.39543348776,0.329252150893448,1.6495698213103904,8.759420289855072,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.4545454545454546,1.0714285714285714,0.0,1.4545454545454546,24.26300578034682,1.0,0.0,1.25,0.0,0.0,1.4545454545454546,3.474842767295597,1.1666666666666667,0.0,1.4161073825503356,0.0,6,5,3,5
767,CMW0783,30107.448795180724,0.3554216867469879,1.6897590361445782,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.0,1.3333333333333333,0.0,1.0,26.68208092485549,0.0,1.1,1.1025641025641026,0.0,0.0,2.116279069767442,1.4596774193548387,0.0,0.0,1.1666666666666667,1.0,6,5,3,4
768,YJF0532,29923.866177636795,0.0,1.6324345757335448,14.578034682080926,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,21.95086705202312,0.0,1.0,0.0,0.0,0.0,2.315352697095436,4.707602339181286,1.0,0.0,1.4858757062146892,0.0,6,5,3,2
769,MLL0598,30123.50249252243,0.6630109670987039,1.6610169491525424,2.9156976744186047,2,0,0,2,0,1.6214285714285714,0.0214285714285714,0.0857142857142857,0.5,0.15,0.1428571428571428,0,8,10.0,0.0,0.0,1.463855421686747,0.0,0.0,7.385507246376812,0.0,1.1111111111111112,1.3866666666666667,0.0,1.0,1.2230769230769232,1.5337078651685394,0.0,0.0,1.4248366013071896,1.0,3,3,3,3
770,MCF0327,30069.367617783675,0.7349037823490379,1.645985401459854,8.736231884057972,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,2.028985507246377,0.0,1.2727272727272727,2.028985507246377,144.40462427745663,1.0,2.242424242424242,4.456445993031359,0.0,1.565217391304348,9.75301204819277,3.829710144927536,0.0,0.0,1.6,1.5,1,5,2,1
771,UBF0645,30156.979411764707,0.2088235294117647,1.6470588235294117,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,1.0,0.0,0.0,22.88405797101449,0.0,1.0909090909090908,1.4817518248175183,0.0,1.3434343434343434,1.3424657534246576,4.506134969325154,0.0,0.0,1.4222222222222225,1.0,6,5,3,3
772,DIB0081,30191.030241935485,0.252016129032258,1.6421370967741935,2.9005847953216373,2,0,0,9,0,6.3354037267080745,0.0683229813664596,0.4161490683229814,2.062111801242236,0.4472049689440994,0.484472049689441,0,3,95.0,0.0,0.0,1.0,0.0,0.0,88.9320987654321,1.0,1.2857142857142858,0.0,0.0,1.1111111111111112,2.5656565656565657,2.126436781609196,0.0,0.0,3.7,1.3333333333333333,26,2,3,1
773,LHB0967,28668.158536585364,0.4207317073170731,1.6097560975609757,1.086092715231788,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,1.2924528301886793,0.0,0.0,8.132947976878613,0.0,0.0,1.85,0.0,0.0,1.0,1.3134328358208955,0.0,0.0,1.0434782608695652,0.0,3,3,3,6
774,XAA0104,30155.50941526264,0.0,1.6293359762140731,2.941690962099125,2,0,0,4,0,3.0106382978723403,0.0212765957446808,0.1808510638297872,0.8936170212765957,0.2872340425531915,0.2553191489361702,0,1,95.0,0.0,0.0,2.689839572192513,0.0,0.0,89.50867052023122,0.0,1.8703703703703705,2.823529411764706,0.0,0.0,2.243781094527363,2.614840989399293,0.0,0.0,1.2,1.1111111111111112,29,2,3,4
775,KKC0683,30268.41718013773,0.2029720913374411,1.647335991301196,9.546712802768166,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,1.9375,0.0,91.76300578034682,0.0,0.0,0.0,0.0,0.0,2.501945525291829,1.7183098591549295,1.069767441860465,0.0,1.0,0.0,2,2,2,4
776,MAE0331,30151.73834766953,0.0,1.654730946189238,14.489855072463769,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,1.0,0.0,0.0,26.63583815028902,0.0,1.0357142857142858,0.0,0.0,0.0,2.05,1.5660377358490567,0.0,0.0,1.0,1.0,6,5,3,1
777,TSB0437,28463.945,0.0,1.64,1.0695187165775402,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,1.16,0.0,0.0,26.754335260115607,0.0,1.5928571428571427,0.0,0.0,0.0,1.0666666666666669,1.867816091954023,0.0,0.0,1.3545454545454545,1.0909090909090908,6,2,3,7
778,RAH0440,30259.58482438701,0.4715043074884029,1.6504307488402916,8.722543352601155,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,2.0,0.0,91.70231213872832,0.0,0.0,1.0,0.0,0.0,1.2916666666666667,3.022727272727273,0.0,0.0,2.15625,0.0,9,2,3,7
779,NIH0969,29810.08759124088,0.2019464720194647,1.6642335766423355,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,1.155844155844156,0.0,0.0,8.190751445086706,0.0,0.0,1.6790697674418604,0.0,0.0,1.1232876712328768,1.3170731707317074,1.0,0.0,1.0625,1.0,3,3,3,6
780,KBL0260,30333.50226244344,0.0,1.6425339366515836,2.9368770764119603,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,1.0,0.0,80.22254335260115,1.064516129032258,2.342541436464088,1.1111111111111112,0.0,2.317241379310345,4.515822784810126,2.5233644859813085,1.1428571428571428,0.0,6.012422360248447,2.1444444444444444,9,2,3,2
781,RGH0728,29861.11806342016,0.6214609286523216,1.6325028312570782,9.81556195965418,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,4.886956521739131,0.0,11.80161943319838,4.886956521739131,140.99288256227757,1.0,2.073170731707317,2.296875,0.0,0.0,1.2747252747252746,4.146551724137931,0.0,0.0,1.4482758620689655,2.0335195530726256,1,5,2,4
782,NMF0780,29940.75068119891,0.1667574931880109,1.626158038147139,10.606936416184972,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.0,1.0,0.0,1.0,26.6242774566474,1.0,0.0,1.1666666666666667,0.0,0.0,1.52,1.956140350877193,0.0,0.0,1.25,0.0,6,5,3,4
783,DVW0103,29936.84770889488,0.0,1.6315363881401617,10.784883720930232,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,85.6242774566474,0.0,0.0,1.0,0.0,0.0,5.996904024767802,4.1118421052631575,1.0,1.7,1.3333333333333333,1.0,23,2,3,4
784,SHR0334,29826.90885585004,0.7168713639301875,1.6502908855850031,13.613636363636363,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,25.190751445086704,0.0,1.0,1.0,0.0,1.0,2.870431893687708,1.5751633986928104,0.0,0.0,1.4444444444444444,0.0,6,5,3,1
785,EGK0893,30017.34562211981,0.0,1.6347425365658186,14.42485549132948,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,22.19942196531792,0.0,0.0,0.0,0.0,0.0,2.2663934426229506,4.866261398176292,1.2222222222222223,0.0,1.3146853146853146,0.0,6,5,3,5
786,SNC0187,29892.92907407408,0.5805555555555556,1.642037037037037,15.652173913043478,2,0,0,23,0,14.96,0.16,1.24,4.42,1.18,1.25,0,1,29.0,0.0,1.0,0.0,0.0,1.0,26.126666666666665,1.2352941176470589,1.6153846153846154,1.0,0.0,0.0,2.128888888888889,1.6741573033707866,0.0,0.0,1.5,1.0,6,5,3,1
787,HJB0742,30140.233432245303,0.0,1.651829871414441,2.938953488372093,2,0,1,2,0,2.0,0.0,0.0,0.5,0.0,0.0,0,1,169.30578512396696,0.0,3.727272727272727,1.0,12.506976744186046,3.727272727272727,144.88842975206612,0.0,1.0833333333333333,1.0,0.0,0.0,1.6576576576576576,9.612068965517242,1.0,0.0,1.375,3.364485981308411,1,5,2,4
788,CIM0271,29687.65968586388,0.6492146596858639,1.649214659685864,1.0,2,0,0,5,0,3.2491803278688525,0.0229508196721311,0.2590163934426229,1.0524590163934426,0.2327868852459016,0.2721311475409836,0,2,95.0,0.0,0.0,0.0,0.0,0.0,89.44797687861272,0.0,1.1428571428571428,0.0,0.0,1.0,3.394308943089431,3.859205776173285,0.0,0.0,0.0,0.0,22,2,3,4
789,BTR0403,30068.167724690946,0.4206481790845305,1.6314734380220517,8.725947521865889,2,0,0,3,0,2.174193548387097,0.0064516129032258,0.1741935483870967,0.6064516129032258,0.1290322580645161,0.2645161290322581,0,1,95.0,0.0,1.4285714285714286,2.7264150943396226,4.785714285714286,1.4285714285714286,82.68497109826589,0.0,0.0,2.192982456140351,0.0,1.0,5.576323987538941,3.093984962406015,0.0,1.0666666666666669,1.5862068965517242,0.0,22,2,2,2
790,ALD0529,29956.99107142857,0.0,1.630621693121693,8.765217391304347,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.0,1.0,0.0,1.0,24.29360465116279,0.0,1.088235294117647,0.0,0.0,0.0,1.5810055865921788,3.5537974683544302,0.0,0.0,1.3174603174603174,1.0,6,5,3,2
791,VSS0154,29400.090277777777,0.6180555555555556,1.625,1.0,2,0,1,3,0,2.125,0.0333333333333333,0.175,0.6333333333333333,0.15,0.2583333333333333,0,2,114.5140186915888,0.0,0.0,0.0,0.0,0.0,102.46261682242992,0.0,1.1,0.0,0.0,0.0,8.067961165048544,4.930635838150289,1.2857142857142858,0.0,1.5,1.6,38,4,2,-1
792,BAM0611,30151.761363636364,0.2556818181818182,1.5454545454545454,1.0797546012269938,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,3.075117370892019,0.0,1.5,3.075117370892019,137.8843930635838,1.0,1.962962962962963,3.6784313725490194,0.0,0.0,10.314465408805033,9.339233038348082,1.0,0.0,1.9493670886075949,1.3333333333333333,1,5,2,3
793,FWM0707,29744.605898123325,0.7422922252010724,1.6404155495978552,8.649275362318841,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,1.2525252525252526,0.0,0.0,1.2525252525252526,8.664739884393063,0.0,1.0909090909090908,1.3726708074534162,0.0,0.0,1.06,1.096774193548387,1.0,0.0,1.0714285714285714,1.0,3,3,3,4
794,DCH0843,30087.05759312321,0.5785100286532951,1.6578796561604583,8.784090909090908,2,0,1,9,11,7.0,0.0,0.25,1.5,0.25,0.5,5,4,10.0,1.0,0.0,1.849246231155779,0.0,0.0,7.162068965517242,0.0,0.0,1.2710280373831775,0.0,0.0,1.3565217391304347,1.8942307692307687,0.0,0.0,1.1914893617021276,1.0,3,3,3,5
795,TNM0961,30061.905359633394,0.0,1.6401673640167365,14.590116279069768,2,0,1,3,0,2.1812080536912752,0.0067114093959731,0.2281879194630872,0.6912751677852349,0.2080536912751678,0.2147651006711409,0,2,10.520833333333334,0.0,0.0,0.0,0.0,0.0,8.341666666666667,0.0,1.0,1.8218390804597704,0.0,1.2857142857142858,1.2054794520547945,1.4516129032258065,0.0,0.0,1.150943396226415,0.0,3,3,3,6
796,OYM0026,30010.427864634872,0.0,1.6419948545418563,14.604046242774569,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,2.15,1.0,0.0,2.15,85.45086705202313,0.0,1.375,5.737179487179487,0.0,0.0,1.9555555555555555,3.7460815047021945,0.0,0.0,1.0,0.0,36,1,4,-1
797,JDF0593,30307.46314741036,0.0,1.650398406374502,2.9186046511627906,2,1,0,2,2,1.6802721088435375,0.0204081632653061,0.1564625850340136,0.5102040816326531,0.2040816326530612,0.1700680272108843,8,8,10.0,10.0,0.0,2.091803278688525,0.0,0.0,6.580381471389646,0.0,1.0714285714285714,1.3858695652173914,0.0,0.0,1.1637931034482758,2.091803278688525,0.0,0.0,1.3548387096774193,1.0,3,3,3,3
798,KBS0874,30046.453358716342,0.4054936089203155,1.648626597769921,10.688953488372093,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,6.010309278350515,1.0,0.0,6.010309278350515,135.44219653179192,0.0,1.5,4.50188679245283,0.0,1.2222222222222223,10.401215805471123,7.463126843657817,1.0,0.0,1.0,2.3545454545454545,1,5,2,5
799,CBG0398,29580.002382370458,0.2215604526503871,1.5759380583680762,4.895043731778426,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.0,3.555066079295154,0.0,86.4306358381503,0.0,2.1742424242424243,1.0,0.0,1.1147540983606556,4.623333333333333,2.055276381909548,1.0,0.0,1.0,0.0,2,2,2,2
800,BRM0995,30196.11122177955,0.5826693227091634,1.6225099601593624,8.730434782608695,2,0,0,3,0,2.146892655367232,0.0169491525423728,0.1638418079096045,0.6610169491525424,0.1751412429378531,0.1694915254237288,0,8,100.0,0.0,1.6842105263157894,1.6986301369863013,6.893687707641196,1.6842105263157894,84.09248554913295,0.0,1.0,5.635761589403973,0.0,0.0,1.8774193548387097,4.031141868512111,1.0,0.0,1.0,1.5945945945945943,19,3,1,-1
801,BTS0011,29806.379839786383,0.3644859813084112,1.6692256341789051,8.684057971014493,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190.0,0.0,0.0,0.0,0.0,0.0,156.40173410404626,1.0,2.1875,1.3636363636363635,0.0,1.0,2.6198347107438016,28.348837209302324,0.0,0.0,4.120141342756184,1.25,27,1,2,-1
802,AOS0987,29999.63157894737,0.8215789473684211,1.6405263157894736,8.558558558558559,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90.0,0.0,0.0,1.2857142857142858,0.0,0.0,78.56647398843931,0.0,1.4,4.977049180327869,0.0,0.0,2.150485436893204,5.8459214501510575,0.0,0.0,1.6,1.4285714285714286,36,1,4,-1
803,RLG0856,29978.3196402528,0.3458920758385999,1.6528925619834711,14.640569395017794,2,0,0,2,0,1.6829268292682926,0.016260162601626,0.1869918699186991,0.4552845528455284,0.2032520325203252,0.1707317073170731,0,1,170.0,0.0,13.028571428571428,0.0,0.0,13.028571428571428,142.83478260869566,0.0,2.1538461538461537,0.0,0.0,1.5,11.003174603174603,3.022421524663677,1.0,0.0,4.691304347826087,1.2,1,5,2,5
804,CSJ0340,29864.034368803703,0.7855254461335096,1.654659616655651,8.771014492753624,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,1.0,0.0,0.0,1.0,26.283236994219653,0.0,1.1111111111111112,1.0,0.0,1.0,2.319230769230769,1.6312056737588652,1.0,0.0,1.0,1.2,6,5,3,1
805,GJT0386,29709.05964214712,0.0,1.625248508946322,2.941520467836257,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.25,2.5767195767195767,0.0,1.25,84.60982658959537,0.0,2.083333333333333,3.759717314487633,0.0,1.2,2.728506787330317,5.356037151702786,1.3125,0.0,1.3125,1.375,4,2,1,2
806,SCP0130,29850.033015873018,0.587936507936508,1.674920634920635,8.948863636363637,2,0,0,5,0,3.4207119741100325,0.029126213592233,0.2297734627831715,1.006472491909385,0.2912621359223301,0.2491909385113268,0,2,29.0,0.0,0.0,1.5416666666666667,0.0,0.0,24.260115606936417,0.0,1.5,2.127659574468085,0.0,1.0,2.35546875,1.852017937219731,1.0,0.0,1.420289855072464,1.0625,11,3,3,1
807,JMD0520,29953.47537387837,0.5242273180458624,1.6456630109670989,14.53623188405797,2,0,0,6,0,3.938906752411576,0.0418006430868167,0.3247588424437299,1.1768488745980707,0.2347266881028939,0.3697749196141479,0,2,29.0,0.0,1.1,0.0,0.0,1.1,24.167630057803468,0.0,1.0,0.0,0.0,0.0,1.6071428571428572,3.653968253968254,0.0,0.0,1.3172413793103448,0.0,6,5,3,2
808,BTL0226,30280.79536024142,0.1706903055450773,1.6401357978121465,15.368115942028986,2,0,1,2,0,1.0,0.0,0.5,0.5,0.0,0.0,0,2,95.01408450704226,0.0,1.6517857142857142,1.0,0.0,1.6517857142857142,84.95774647887323,0.0,1.8571428571428568,2.0,0.0,2.184,1.7826086956521738,5.572139303482588,1.0,0.0,2.1030927835051547,2.322314049586777,16,2,1,1
809,GAF0570,30002.29269092101,0.2246804326450344,1.6501147164863978,17.63583815028902,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,96.35260115606935,0.0,1.5151515151515151,0.0,0.0,0.0,2.4114285714285715,2.9318181818181817,1.0,0.0,1.0,1.0,2,2,2,3
810,FMG0527,29594.0702811245,0.3172690763052209,1.6857429718875503,2.9037900874635567,2,0,1,11,0,7.5,0.0,1.5,2.0,0.5,0.0,0,3,29.00740740740741,0.0,1.0,1.0,0.0,1.0,23.433333333333334,1.0,0.0,0.0,0.0,0.0,2.3666666666666667,3.476987447698745,1.0,0.0,1.4736842105263157,0.0,6,5,3,2
811,DGF0443,29905.991339107262,0.0,1.645236508994004,8.676300578034683,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.16,1.0,0.0,1.16,91.72832369942196,1.0833333333333333,1.3333333333333333,1.0,0.0,0.0,1.619047619047619,2.975609756097561,0.0,0.0,1.0,0.0,26,2,3,7
812,FEB0306,29970.401124338623,0.7923280423280423,1.656415343915344,8.739884393063583,2,0,0,5,0,3.418918918918919,0.0405405405405405,0.2477477477477477,1.009009009009009,0.2702702702702703,0.2252252252252252,0,1,10.0,0.0,0.0,0.0,0.0,0.0,7.997109826589595,0.0,1.1428571428571428,1.2960893854748603,0.0,0.0,1.4219653179190752,1.160377358490566,0.0,0.0,1.0789473684210529,1.0606060606060606,3,3,3,1
813,EDA0684,30047.99128040385,0.1785222579164754,1.6287287746672785,14.526666666666667,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,2.0,0.0,0.0,88.74285714285715,0.0,0.0,1.5833333333333333,0.0,0.0,3.1785714285714284,3.433333333333333,1.2,0.0,0.0,1.0,0,2,2,4
814,NNA0610,29927.752563226248,0.5868079289131921,1.5382775119617225,8.813253012048193,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,2.838862559241706,4.5,0.0,2.838862559241706,137.09565217391304,5.0,1.125,6.768987341772152,0.0,0.0,8.737654320987655,8.86687306501548,1.4285714285714286,2.0,1.5333333333333334,0.0,1,5,2,3
815,JMC0925,30200.625377643504,0.7522658610271903,1.6858006042296072,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,86.74277456647398,1.1,1.52,0.0,0.0,0.0,1.8719512195121952,2.6192468619246863,0.0,0.0,5.810289389067524,2.0,16,2,1,6
816,MVB0515,30074.359005704973,0.5236348818255909,1.6405867970660146,14.22608695652174,2,0,0,7,0,4.911016949152542,0.0720338983050847,0.3940677966101695,1.4618644067796611,0.3474576271186441,0.3432203389830508,0,1,27.0,0.0,1.0232558139534884,0.0,0.0,1.0232558139534884,22.783236994219653,0.0,0.0,0.0,0.0,0.0,1.5161290322580645,3.132450331125828,0.0,0.0,1.2986111111111112,0.0,6,5,3,2
817,JKM0303,29883.88074616922,0.0,1.634576948700866,8.701449275362318,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0,1.2857142857142858,0.0,0.0,1.2857142857142858,7.918840579710145,0.0,1.1666666666666667,1.626086956521739,0.0,1.0,1.435897435897436,1.08,0.0,0.0,1.0,1.1290322580645162,3,3,3,1
818,TMA0069,29975.84281650071,0.0,1.6642958748221903,8.7875,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.6666666666666667,1.72992700729927,0.0,84.73699421965318,1.0,1.6,3.14622641509434,0.0,1.3580246913580247,5.495176848874598,2.608888888888889,0.0,0.0,1.7647058823529411,1.2222222222222223,2,2,2,1
819,KAT0489,30302.36052366566,0.0,1.6273917421953676,2.9035087719298245,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,0.0,1.7579908675799087,0.0,0.0,152.9479768786127,1.2333333333333334,1.7142857142857142,1.530612244897959,0.0,0.0,2.721590909090909,6.027355623100304,0.0,0.0,1.0285714285714285,2.258241758241758,1,5,2,2
820,IMP0530,29908.306041597887,0.3747111257840871,1.6517002310993727,8.754335260115607,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,23.436416184971097,0.0,1.5,0.0,0.0,0.0,2.2030075187969924,3.647249190938511,0.0,0.0,1.3571428571428572,0.0,6,5,3,2
